Ticker,filedAt,price_on_filing_date,num_sentences,num_csr_sentences,num_positive_sentences,num_negative_sentences,sum_positive_score,sum_negative_score,sentiment_score,num_environment_sentences,num_positive_environment_sentences,num_negative_environment_sentences,sum_environment_positive_score,sum_environment_negative_score,environment_sentiment_score,num_social_sentences,num_positive_social_sentences,num_negative_social_sentences,sum_social_positive_score,sum_social_negative_score,social_sentiment_score,num_economy_sentences,num_positive_economy_sentences,num_negative_economy_sentences,sum_economy_positive_score,sum_economy_negative_score,economy_sentiment_score,hist_1_day_date,hist_1_day_price,hist_1_day_return,hist_7_day_date,hist_7_day_price,hist_7_day_return,hist_30_day_date,hist_30_day_price,hist_30_day_return,hist_60_day_date,hist_60_day_price,hist_60_day_return,Price,Date,benchmark,days_from_filing,return
PG,2010-08-13 16:02:12-04:00,40.714245,301,128,12,27,10.523177117109299,24.8077831864357,-0.3662719504955487,70,4,14,3.4663233757019043,13.120607674121857,-0.5363491276899973,74,10,19,8.660337418317795,17.021258115768433,-0.28830761025691853,32,1,5,0.6805896759033203,4.487925887107849,-0.6345560352007548,2010-08-12,40.829956,-0.0028339731740099,2010-08-06,40.850376,-0.0033324295472824754,2010-07-14,42.316017,-0.03785261736708358,2010-06-14,41.3638,-0.01570346534892828,40.714245,2010-08-13,0,0,0.0
PG,2010-08-13 16:02:12-04:00,40.714245,301,128,12,27,10.523177117109299,24.8077831864357,-0.3662719504955487,70,4,14,3.4663233757019043,13.120607674121857,-0.5363491276899973,74,10,19,8.660337418317795,17.021258115768433,-0.28830761025691853,32,1,5,0.6805896759033203,4.487925887107849,-0.6345560352007548,2010-08-12,40.829956,-0.0028339731740099,2010-08-06,40.850376,-0.0033324295472824754,2010-07-14,42.316017,-0.03785261736708358,2010-06-14,41.3638,-0.01570346534892828,40.680214,2010-08-16,1,3,-0.0008358499586569471
PG,2010-08-13 16:02:12-04:00,40.714245,301,128,12,27,10.523177117109299,24.8077831864357,-0.3662719504955487,70,4,14,3.4663233757019043,13.120607674121857,-0.5363491276899973,74,10,19,8.660337418317795,17.021258115768433,-0.28830761025691853,32,1,5,0.6805896759033203,4.487925887107849,-0.6345560352007548,2010-08-12,40.829956,-0.0028339731740099,2010-08-06,40.850376,-0.0033324295472824754,2010-07-14,42.316017,-0.03785261736708358,2010-06-14,41.3638,-0.01570346534892828,40.823147,2010-08-20,7,7,0.002674788639700933
PG,2010-08-13 16:02:12-04:00,40.714245,301,128,12,27,10.523177117109299,24.8077831864357,-0.3662719504955487,70,4,14,3.4663233757019043,13.120607674121857,-0.5363491276899973,74,10,19,8.660337418317795,17.021258115768433,-0.28830761025691853,32,1,5,0.6805896759033203,4.487925887107849,-0.6345560352007548,2010-08-12,40.829956,-0.0028339731740099,2010-08-06,40.850376,-0.0033324295472824754,2010-07-14,42.316017,-0.03785261736708358,2010-06-14,41.3638,-0.01570346534892828,41.163456,2010-09-13,30,31,0.01103326366484257
PG,2010-08-13 16:02:12-04:00,40.714245,301,128,12,27,10.523177117109299,24.8077831864357,-0.3662719504955487,70,4,14,3.4663233757019043,13.120607674121857,-0.5363491276899973,74,10,19,8.660337418317795,17.021258115768433,-0.28830761025691853,32,1,5,0.6805896759033203,4.487925887107849,-0.6345560352007548,2010-08-12,40.829956,-0.0028339731740099,2010-08-06,40.850376,-0.0033324295472824754,2010-07-14,42.316017,-0.03785261736708358,2010-06-14,41.3638,-0.01570346534892828,42.211597,2010-10-12,60,60,0.036777103443770096
PG,2011-08-10 06:53:53-04:00,41.095478,284,122,11,27,10.035072565078735,25.666826963424683,-0.41136195785120916,69,4,17,3.4737048745155334,16.349488615989685,-0.6131325591178167,68,9,18,8.172232866287231,16.91715544462204,-0.3238860214198077,30,1,5,0.6805896759033203,4.730237364768982,-0.6749412814776102,2011-08-09,42.29652,-0.028395764001388317,2011-08-03,42.654732,-0.03655524081126574,2011-07-11,45.087799,-0.08854548433379943,2011-06-10,45.073872,-0.08826386160035245,41.095478,2011-08-10,0,0,0.0
PG,2011-08-10 06:53:53-04:00,41.095478,284,122,11,27,10.035072565078735,25.666826963424683,-0.41136195785120916,69,4,17,3.4737048745155334,16.349488615989685,-0.6131325591178167,68,9,18,8.172232866287231,16.91715544462204,-0.3238860214198077,30,1,5,0.6805896759033203,4.730237364768982,-0.6749412814776102,2011-08-09,42.29652,-0.028395764001388317,2011-08-03,42.654732,-0.03655524081126574,2011-07-11,45.087799,-0.08854548433379943,2011-06-10,45.073872,-0.08826386160035245,42.458069,2011-08-11,1,1,0.033156713738674654
PG,2011-08-10 06:53:53-04:00,41.095478,284,122,11,27,10.035072565078735,25.666826963424683,-0.41136195785120916,69,4,17,3.4737048745155334,16.349488615989685,-0.6131325591178167,68,9,18,8.172232866287231,16.91715544462204,-0.3238860214198077,30,1,5,0.6805896759033203,4.730237364768982,-0.6749412814776102,2011-08-09,42.29652,-0.028395764001388317,2011-08-03,42.654732,-0.03655524081126574,2011-07-11,45.087799,-0.08854548433379943,2011-06-10,45.073872,-0.08826386160035245,43.314941,2011-08-17,7,7,0.054007474983013885
PG,2011-08-10 06:53:53-04:00,41.095478,284,122,11,27,10.035072565078735,25.666826963424683,-0.41136195785120916,69,4,17,3.4737048745155334,16.349488615989685,-0.6131325591178167,68,9,18,8.172232866287231,16.91715544462204,-0.3238860214198077,30,1,5,0.6805896759033203,4.730237364768982,-0.6749412814776102,2011-08-09,42.29652,-0.028395764001388317,2011-08-03,42.654732,-0.03655524081126574,2011-07-11,45.087799,-0.08854548433379943,2011-06-10,45.073872,-0.08826386160035245,43.434345,2011-09-09,30,30,0.05691300147427414
PG,2011-08-10 06:53:53-04:00,41.095478,284,122,11,27,10.035072565078735,25.666826963424683,-0.41136195785120916,69,4,17,3.4737048745155334,16.349488615989685,-0.6131325591178167,68,9,18,8.172232866287231,16.91715544462204,-0.3238860214198077,30,1,5,0.6805896759033203,4.730237364768982,-0.6749412814776102,2011-08-09,42.29652,-0.028395764001388317,2011-08-03,42.654732,-0.03655524081126574,2011-07-11,45.087799,-0.08854548433379943,2011-06-10,45.073872,-0.08826386160035245,45.513351,2011-10-10,60,61,0.10750265515831207
PG,2012-08-08 16:16:27-04:00,48.440674,1489,688,124,104,118.82680469751358,98.15148335695267,0.09068123394982856,428,56,65,52.78621679544449,60.43901515007019,-0.06324626739360084,211,33,30,31.502530932426453,28.378616154193878,0.04958594886083451,308,86,62,82.6194297671318,58.71259933710098,0.1615326380407488,2012-08-07,48.077667,0.007550428767685487,2012-08-01,46.473156,0.042336655595329016,2012-07-09,44.302803,0.09339975621858518,2012-06-08,45.166553,0.07248994626621166,48.440674,2012-08-08,0,0,0.0
PG,2012-08-08 16:16:27-04:00,48.440674,1489,688,124,104,118.82680469751358,98.15148335695267,0.09068123394982856,428,56,65,52.78621679544449,60.43901515007019,-0.06324626739360084,211,33,30,31.502530932426453,28.378616154193878,0.04958594886083451,308,86,62,82.6194297671318,58.71259933710098,0.1615326380407488,2012-08-07,48.077667,0.007550428767685487,2012-08-01,46.473156,0.042336655595329016,2012-07-09,44.302803,0.09339975621858518,2012-06-08,45.166553,0.07248994626621166,48.447952,2012-08-09,1,1,0.0001502456386135224
PG,2012-08-08 16:16:27-04:00,48.440674,1489,688,124,104,118.82680469751358,98.15148335695267,0.09068123394982856,428,56,65,52.78621679544449,60.43901515007019,-0.06324626739360084,211,33,30,31.502530932426453,28.378616154193878,0.04958594886083451,308,86,62,82.6194297671318,58.71259933710098,0.1615326380407488,2012-08-07,48.077667,0.007550428767685487,2012-08-01,46.473156,0.042336655595329016,2012-07-09,44.302803,0.09339975621858518,2012-06-08,45.166553,0.07248994626621166,48.382603,2012-08-15,7,7,-0.001198806606200364
PG,2012-08-08 16:16:27-04:00,48.440674,1489,688,124,104,118.82680469751358,98.15148335695267,0.09068123394982856,428,56,65,52.78621679544449,60.43901515007019,-0.06324626739360084,211,33,30,31.502530932426453,28.378616154193878,0.04958594886083451,308,86,62,82.6194297671318,58.71259933710098,0.1615326380407488,2012-08-07,48.077667,0.007550428767685487,2012-08-01,46.473156,0.042336655595329016,2012-07-09,44.302803,0.09339975621858518,2012-06-08,45.166553,0.07248994626621166,49.747536,2012-09-07,30,30,0.026978608926869912
PG,2012-08-08 16:16:27-04:00,48.440674,1489,688,124,104,118.82680469751358,98.15148335695267,0.09068123394982856,428,56,65,52.78621679544449,60.43901515007019,-0.06324626739360084,211,33,30,31.502530932426453,28.378616154193878,0.04958594886083451,308,86,62,82.6194297671318,58.71259933710098,0.1615326380407488,2012-08-07,48.077667,0.007550428767685487,2012-08-01,46.473156,0.042336655595329016,2012-07-09,44.302803,0.09339975621858518,2012-06-08,45.166553,0.07248994626621166,50.16864,2012-10-08,60,61,0.03567179928173588
PG,2013-08-08 06:24:28-04:00,61.538395,1487,688,141,104,135.5601527094841,97.74764096736908,0.15433678262087763,415,53,61,49.804599940776825,56.81089425086975,-0.061458722018359,203,29,32,28.23060691356659,29.957557022571564,-0.028310657524671712,321,101,59,96.76138067245483,55.69091832637787,0.256690389662981,2013-08-07,61.381142,0.002561910627208668,2013-08-01,61.141491,0.006491565604770731,2013-07-09,59.14817,0.04041080222769362,2013-06-07,57.7953,0.06476469539910691,61.538395,2013-08-08,0,0,0.0
PG,2013-08-08 06:24:28-04:00,61.538395,1487,688,141,104,135.5601527094841,97.74764096736908,0.15433678262087763,415,53,61,49.804599940776825,56.81089425086975,-0.061458722018359,203,29,32,28.23060691356659,29.957557022571564,-0.028310657524671712,321,101,59,96.76138067245483,55.69091832637787,0.256690389662981,2013-08-07,61.381142,0.002561910627208668,2013-08-01,61.141491,0.006491565604770731,2013-07-09,59.14817,0.04041080222769362,2013-06-07,57.7953,0.06476469539910691,61.141491,2013-08-09,1,1,-0.006449696973734841
PG,2013-08-08 06:24:28-04:00,61.538395,1487,688,141,104,135.5601527094841,97.74764096736908,0.15433678262087763,415,53,61,49.804599940776825,56.81089425086975,-0.061458722018359,203,29,32,28.23060691356659,29.957557022571564,-0.028310657524671712,321,101,59,96.76138067245483,55.69091832637787,0.256690389662981,2013-08-07,61.381142,0.002561910627208668,2013-08-01,61.141491,0.006491565604770731,2013-07-09,59.14817,0.04041080222769362,2013-06-07,57.7953,0.06476469539910691,60.272736,2013-08-15,7,7,-0.020566980988048184
PG,2013-08-08 06:24:28-04:00,61.538395,1487,688,141,104,135.5601527094841,97.74764096736908,0.15433678262087763,415,53,61,49.804599940776825,56.81089425086975,-0.061458722018359,203,29,32,28.23060691356659,29.957557022571564,-0.028310657524671712,321,101,59,96.76138067245483,55.69091832637787,0.256690389662981,2013-08-07,61.381142,0.002561910627208668,2013-08-01,61.141491,0.006491565604770731,2013-07-09,59.14817,0.04041080222769362,2013-06-07,57.7953,0.06476469539910691,58.535244,2013-09-09,30,32,-0.04880125651635865
PG,2013-08-08 06:24:28-04:00,61.538395,1487,688,141,104,135.5601527094841,97.74764096736908,0.15433678262087763,415,53,61,49.804599940776825,56.81089425086975,-0.061458722018359,203,29,32,28.23060691356659,29.957557022571564,-0.028310657524671712,321,101,59,96.76138067245483,55.69091832637787,0.256690389662981,2013-08-07,61.381142,0.002561910627208668,2013-08-01,61.141491,0.006491565604770731,2013-07-09,59.14817,0.04041080222769362,2013-06-07,57.7953,0.06476469539910691,56.655472,2013-10-07,60,60,-0.07934758454457576
PG,2014-08-08 16:03:07-04:00,62.54847,1494,705,155,91,150.83600515127182,86.94278678297997,0.2597285299524059,407,54,43,52.10154068470001,41.05607694387436,0.11387076021469746,213,32,31,31.4681538939476,29.131914615631104,0.03708316314788092,325,110,51,107.56230115890503,48.68485125899315,0.3656984465833036,2014-08-07,61.922604,0.010107229986645943,2014-08-01,61.543968,0.016321697034549384,2014-07-09,62.604691,-0.0008980317465347883,2014-06-09,61.393528,0.018812113224703397,62.54847,2014-08-08,0,0,0.0
PG,2014-08-08 16:03:07-04:00,62.54847,1494,705,155,91,150.83600515127182,86.94278678297997,0.2597285299524059,407,54,43,52.10154068470001,41.05607694387436,0.11387076021469746,213,32,31,31.4681538939476,29.131914615631104,0.03708316314788092,325,110,51,107.56230115890503,48.68485125899315,0.3656984465833036,2014-08-07,61.922604,0.010107229986645943,2014-08-01,61.543968,0.016321697034549384,2014-07-09,62.604691,-0.0008980317465347883,2014-06-09,61.393528,0.018812113224703397,62.957993,2014-08-11,1,3,0.006547290445313852
PG,2014-08-08 16:03:07-04:00,62.54847,1494,705,155,91,150.83600515127182,86.94278678297997,0.2597285299524059,407,54,43,52.10154068470001,41.05607694387436,0.11387076021469746,213,32,31,31.4681538939476,29.131914615631104,0.03708316314788092,325,110,51,107.56230115890503,48.68485125899315,0.3656984465833036,2014-08-07,61.922604,0.010107229986645943,2014-08-01,61.543968,0.016321697034549384,2014-07-09,62.604691,-0.0008980317465347883,2014-06-09,61.393528,0.018812113224703397,63.189789,2014-08-15,7,7,0.010253152475192371
PG,2014-08-08 16:03:07-04:00,62.54847,1494,705,155,91,150.83600515127182,86.94278678297997,0.2597285299524059,407,54,43,52.10154068470001,41.05607694387436,0.11387076021469746,213,32,31,31.4681538939476,29.131914615631104,0.03708316314788092,325,110,51,107.56230115890503,48.68485125899315,0.3656984465833036,2014-08-07,61.922604,0.010107229986645943,2014-08-01,61.543968,0.016321697034549384,2014-07-09,62.604691,-0.0008980317465347883,2014-06-09,61.393528,0.018812113224703397,64.37973,2014-09-08,30,31,0.029277454748293495
PG,2014-08-08 16:03:07-04:00,62.54847,1494,705,155,91,150.83600515127182,86.94278678297997,0.2597285299524059,407,54,43,52.10154068470001,41.05607694387436,0.11387076021469746,213,32,31,31.4681538939476,29.131914615631104,0.03708316314788092,325,110,51,107.56230115890503,48.68485125899315,0.3656984465833036,2014-08-07,61.922604,0.010107229986645943,2014-08-01,61.543968,0.016321697034549384,2014-07-09,62.604691,-0.0008980317465347883,2014-06-09,61.393528,0.018812113224703397,64.256088,2014-10-07,60,60,0.02730071574892245
