Date,Open,High,Low,Close,Adj Close,Volume
2005-01-03,48.049999,48.575001,47.270000,47.535000,29.279125,6294000
2005-01-04,48.025002,48.150002,46.665001,47.009998,28.955753,7579400
2005-01-05,47.125000,47.224998,46.110001,46.110001,28.401411,5932800
2005-01-06,46.200001,47.279999,46.110001,46.790001,28.820246,6300400
2005-01-07,46.834999,47.150002,46.575001,46.689999,28.758636,5815400
2005-01-10,46.750000,46.849998,46.195000,46.259998,28.493778,4818800
2005-01-11,46.259998,46.259998,45.555000,45.619999,28.099566,5896000
2005-01-12,46.000000,46.250000,45.369999,46.185001,28.447598,8387600
2005-01-13,46.099998,46.564999,46.080002,46.430000,28.598509,6702200
2005-01-14,46.744999,47.014999,46.494999,46.845001,28.854132,3825000
2005-01-18,46.654999,46.750000,45.950001,46.264999,28.622129,4624600
2005-01-19,46.150002,46.340000,45.750000,45.755001,28.306616,5838600
2005-01-20,45.755001,45.779999,44.959999,45.040001,27.864269,5108200
2005-01-21,44.965000,45.480000,44.380001,44.615002,27.601336,6873600
2005-01-24,44.775002,44.865002,44.060001,44.060001,27.257980,5634200
2005-01-25,44.369999,45.250000,44.064999,45.250000,27.994188,5999600
2005-01-26,45.250000,45.820000,44.950001,45.560001,28.185974,6698000
2005-01-27,43.700001,44.119999,43.200001,43.259998,26.763060,21820200
2005-01-28,43.500000,44.060001,43.424999,43.730000,27.053823,8176600
2005-01-31,44.000000,44.825001,43.830002,44.549999,27.561117,6675200
2005-02-01,44.799999,45.270000,44.575001,45.060001,27.876644,4790000
2005-02-02,45.044998,45.724998,44.785000,45.505001,28.151957,6762200
2005-02-03,45.259998,46.014999,45.134998,45.900002,28.396315,5226800
2005-02-04,45.900002,46.095001,45.494999,45.950001,28.427238,6606200
2005-02-07,45.950001,46.095001,45.619999,45.680000,28.260216,3716400
2005-02-08,45.700001,45.910000,45.314999,45.740002,28.297323,3357200
2005-02-09,45.740002,45.994999,45.250000,45.320000,28.037485,3792200
2005-02-10,45.500000,46.205002,45.455002,46.029999,28.476742,3192400
2005-02-11,46.150002,46.580002,45.650002,46.389999,28.699451,4649800
2005-02-14,46.570000,46.595001,45.935001,46.110001,28.526239,2402400
2005-02-15,46.005001,46.290001,45.490002,45.750000,28.303524,6315800
2005-02-16,45.625000,46.410000,45.555000,46.270000,28.625217,4533600
2005-02-17,46.270000,46.520000,45.849998,45.910000,28.402493,3419400
2005-02-18,45.910000,45.924999,45.360001,45.419998,28.099365,4278400
2005-02-22,45.305000,45.705002,44.709999,44.730000,27.672487,5091200
2005-02-23,44.955002,45.384998,44.825001,45.230000,27.981823,3099800
2005-02-24,45.375000,46.689999,45.355000,46.580002,28.816998,4545600
2005-02-25,46.540001,47.645000,46.375000,47.410000,29.330492,6084200
2005-02-28,47.299999,48.125000,46.930000,47.525002,29.401632,6591800
