Date,Open,High,Low,Close,Adj Close,Volume
2005-01-03,33.930420,34.302235,33.415604,33.653942,22.032030,4043448
2005-01-04,33.615810,33.854153,32.729176,33.053322,21.638830,5340007
2005-01-05,33.243996,33.415604,32.776844,32.957985,21.576412,5563006
2005-01-06,32.957985,33.120056,32.691040,32.738708,21.432861,4196904
2005-01-07,32.738708,32.938915,32.481300,32.614773,21.351732,3844889
2005-01-10,32.481300,32.900784,32.061817,32.509899,21.283062,4645103
2005-01-11,32.414562,32.814980,32.281094,32.414562,21.220659,4769085
2005-01-12,32.652905,33.749283,32.452698,33.348866,21.832308,5983619
2005-01-13,33.577675,33.653942,32.957985,32.967518,21.582663,3690594
2005-01-14,33.301197,33.939957,33.234463,33.692078,22.057003,5045997
2005-01-18,33.549072,34.216431,33.367931,34.178295,22.375301,4970685
2005-01-19,34.140163,34.273636,33.701614,33.720680,22.075727,2430642
2005-01-20,33.701614,33.930420,33.387001,33.530006,21.950897,3250366
2005-01-21,33.644409,33.863686,33.348866,33.358398,21.838545,3177991
2005-01-24,33.682545,33.892288,33.387001,33.530006,21.950897,4473187
2005-01-25,33.577675,33.892288,33.367931,33.444202,21.894722,3528328
2005-01-26,33.100990,34.111561,33.100990,34.082958,22.312891,4785867
2005-01-27,33.987625,34.349903,33.787415,34.349903,22.487654,3551299
2005-01-28,34.273636,34.750320,33.692078,34.025757,22.275450,4472767
2005-01-31,34.102028,34.502441,33.930420,34.302235,22.456453,4498885
2005-02-01,34.397572,34.664516,34.178295,34.378506,22.506382,3707691
2005-02-02,34.654984,35.084000,34.521511,35.026794,22.930799,4774854
2005-02-03,35.064930,35.799026,34.979130,35.732288,23.392658,7209901
2005-02-04,35.961098,36.266178,35.741821,36.085037,23.623577,5133896
2005-02-07,35.942032,36.371048,35.770424,35.932495,23.523724,5047151
2005-02-08,35.846695,35.942032,35.465347,35.760891,23.411366,3829575
2005-02-09,35.741821,36.113640,35.532082,35.656021,23.342724,3799052
2005-02-10,36.132706,36.723793,36.027836,36.666592,24.004311,5013166
2005-02-11,36.485451,37.515091,36.485451,37.314884,24.428720,5712895
2005-02-14,37.152809,37.658096,36.847733,37.467422,24.528585,4201729
2005-02-15,37.467422,37.553226,37.152809,37.229080,24.372555,5550314
2005-02-16,36.885868,37.038406,36.542652,36.695194,24.150438,4301690
2005-02-17,36.847733,36.990738,36.123173,36.151772,23.792793,3554131
2005-02-18,36.151772,36.418716,35.980167,36.313847,23.899458,2920274
2005-02-22,35.942032,36.199440,35.532082,35.532082,23.384953,3755312
2005-02-23,35.656021,35.856228,35.331875,35.636951,23.453966,2689094
2005-02-24,35.532082,36.037369,35.293739,35.922962,23.642195,2948070
2005-02-25,35.789494,36.475918,35.770424,36.351978,23.924545,2812865
2005-02-28,36.189907,36.504520,35.779957,36.199440,23.824150,2434838
2005-03-01,36.199440,36.456852,35.789494,35.922962,23.642195,3469379
2005-03-02,35.922962,36.418716,35.636951,36.008766,23.698675,3050024
2005-03-03,36.085037,36.628456,35.856228,36.228043,23.842983,3039640
2005-03-04,36.514053,36.904934,36.266178,36.876331,24.269650,2881359
2005-03-07,37.067005,37.324417,36.809597,36.933537,24.307295,2893946
2005-03-08,36.933537,37.057472,36.637993,36.914467,24.294746,3051702
2005-03-09,36.628456,37.047939,36.256641,36.342445,23.918289,3564725
2005-03-10,36.447315,36.733330,36.037369,36.561722,24.062599,3476092
2005-03-11,36.838200,37.229080,36.580788,36.723793,24.169258,5207320
2005-03-14,36.962135,37.295815,36.924004,37.086075,24.407684,4038413
2005-03-15,37.086075,37.353020,36.895401,37.229080,24.501808,5180048
2005-03-16,36.990738,37.143276,36.189907,36.371048,23.937103,3043101
2005-03-17,36.533119,36.838200,36.323380,36.637993,24.112791,2974293
2005-03-18,36.637993,36.962135,36.390114,36.628456,24.106508,5617129
