Date,Open,High,Low,Close,Adj Close,Volume
1984-10-17,0.000000,0.148438,0.144531,0.144531,0.116592,9868800
1984-10-18,0.000000,0.156250,0.148438,0.148438,0.119744,5324800
1984-10-19,0.000000,0.148438,0.144531,0.144531,0.116592,3043200
1984-10-22,0.000000,0.148438,0.144531,0.144531,0.116592,2326400
1984-10-23,0.000000,0.144531,0.140625,0.140625,0.113441,787200
1984-10-24,0.000000,0.148438,0.144531,0.144531,0.116592,230400
1984-10-25,0.000000,0.148438,0.140625,0.140625,0.113441,1587200
1984-10-26,0.000000,0.144531,0.140625,0.140625,0.113441,758400
1984-10-29,0.000000,0.144531,0.140625,0.140625,0.113441,614400
1984-10-30,0.000000,0.148438,0.140625,0.140625,0.113441,192000
1984-10-31,0.000000,0.148438,0.144531,0.144531,0.116592,297600
1984-11-01,0.000000,0.144531,0.140625,0.140625,0.113441,352000
1984-11-02,0.000000,0.144531,0.140625,0.140625,0.113441,1638400
1984-11-05,0.000000,0.140625,0.136719,0.136719,0.110290,534400
1984-11-06,0.000000,0.140625,0.136719,0.136719,0.110290,544000
1984-11-07,0.000000,0.140625,0.136719,0.136719,0.110290,76800
1984-11-08,0.000000,0.140625,0.136719,0.136719,0.110290,44800
1984-11-09,0.000000,0.140625,0.136719,0.136719,0.110290,896000
1984-11-12,0.000000,0.140625,0.136719,0.136719,0.110290,300800
1984-11-13,0.000000,0.140625,0.136719,0.136719,0.110290,464000
1984-11-14,0.000000,0.140625,0.132813,0.132813,0.107139,1523200
1984-11-15,0.000000,0.136719,0.132813,0.132813,0.107139,156800
1984-11-16,0.000000,0.136719,0.125000,0.125000,0.100837,579200
1984-11-19,0.000000,0.136719,0.125000,0.125000,0.100837,358400
1984-11-20,0.000000,0.128906,0.121094,0.121094,0.097686,179200
1984-11-21,0.000000,0.128906,0.121094,0.121094,0.097686,905600
1984-11-23,0.000000,0.128906,0.121094,0.121094,0.097686,25600
1984-11-26,0.000000,0.128906,0.125000,0.125000,0.100837,166400
1984-11-27,0.000000,0.132813,0.128906,0.128906,0.103987,147200
1984-11-28,0.000000,0.132813,0.128906,0.128906,0.103987,492800
1984-11-29,0.000000,0.132813,0.128906,0.128906,0.103987,262400
1984-11-30,0.000000,0.132813,0.128906,0.128906,0.103987,556800
1984-12-03,0.000000,0.132813,0.125000,0.125000,0.100837,380800
1984-12-04,0.000000,0.128906,0.121094,0.121094,0.097686,217600
1984-12-05,0.000000,0.128906,0.121094,0.121094,0.097686,102400
1984-12-06,0.000000,0.125000,0.117188,0.117188,0.094535,630400
1984-12-07,0.000000,0.121094,0.117188,0.117188,0.094535,86400
1984-12-10,0.000000,0.121094,0.117188,0.117188,0.094535,2099200
1984-12-11,0.000000,0.121094,0.117188,0.117188,0.094535,188800
1984-12-12,0.000000,0.121094,0.117188,0.117188,0.094535,393600
1984-12-13,0.000000,0.121094,0.117188,0.117188,0.094535,102400
1984-12-14,0.000000,0.121094,0.117188,0.117188,0.094535,89600
1984-12-17,0.000000,0.121094,0.117188,0.117188,0.094535,102400
1984-12-18,0.000000,0.121094,0.117188,0.117188,0.094535,214400
1984-12-19,0.000000,0.121094,0.117188,0.117188,0.094535,102400
1984-12-20,0.000000,0.121094,0.117188,0.117188,0.094535,121600
1984-12-21,0.000000,0.121094,0.117188,0.117188,0.094535,704000
1984-12-24,0.000000,0.121094,0.117188,0.117188,0.094535,921600
1984-12-26,0.000000,0.121094,0.117188,0.117188,0.094535,521600
1984-12-27,0.000000,0.125000,0.117188,0.117188,0.094535,947200
1984-12-28,0.000000,0.121094,0.117188,0.117188,0.094535,76800
1984-12-31,0.000000,0.125000,0.117188,0.117188,0.094535,457600
1985-01-02,0.000000,0.125000,0.121094,0.121094,0.097686,179200
1985-01-03,0.000000,0.132813,0.121094,0.121094,0.097686,227200
1985-01-04,0.000000,0.132813,0.121094,0.121094,0.097686,390400
1985-01-07,0.000000,0.136719,0.128906,0.128906,0.103987,2652800
1985-01-08,0.000000,0.152344,0.144531,0.144531,0.116592,1190400
1985-01-09,0.000000,0.152344,0.144531,0.144531,0.116592,403200
1985-01-10,0.000000,0.156250,0.148438,0.148438,0.119744,1062400
1985-01-11,0.000000,0.160156,0.148438,0.148438,0.119744,188800
1985-01-14,0.000000,0.160156,0.152344,0.152344,0.122895,131200
1985-01-15,0.000000,0.164063,0.156250,0.156250,0.126046,320000
1985-01-16,0.000000,0.160156,0.156250,0.156250,0.126046,134400
1985-01-17,0.000000,0.160156,0.156250,0.156250,0.126046,441600
1985-01-18,0.000000,0.164063,0.156250,0.156250,0.126046,556800
1985-01-21,0.000000,0.164063,0.156250,0.156250,0.126046,112000
1985-01-22,0.000000,0.164063,0.156250,0.156250,0.126046,441600
1985-01-23,0.000000,0.164063,0.156250,0.156250,0.126046,156800
1985-01-24,0.000000,0.183594,0.175781,0.175781,0.141801,1475200
1985-01-25,0.000000,0.191406,0.187500,0.187500,0.151255,1110400
1985-01-28,0.000000,0.191406,0.187500,0.187500,0.151255,908800
1985-01-29,0.000000,0.195313,0.187500,0.187500,0.151255,1660800
1985-01-30,0.000000,0.203125,0.195313,0.195313,0.157557,928000
1985-01-31,0.000000,0.203125,0.195313,0.195313,0.157557,656000
1985-02-01,0.000000,0.203125,0.195313,0.195313,0.157557,208000
1985-02-04,0.000000,0.214844,0.207031,0.207031,0.167010,966400
1985-02-05,0.000000,0.238281,0.234375,0.234375,0.189068,2320000
1985-02-06,0.000000,0.246094,0.242188,0.242188,0.195371,1280000
1985-02-07,0.000000,0.250000,0.238281,0.238281,0.192219,1113600
1985-02-08,0.000000,0.269531,0.265625,0.265625,0.214278,4268800
1985-02-11,0.000000,0.273438,0.269531,0.269531,0.217429,998400
1985-02-12,0.000000,0.269531,0.261719,0.261719,0.211127,1472000
1985-02-13,0.000000,0.269531,0.261719,0.261719,0.211127,611200
1985-02-14,0.000000,0.261719,0.257813,0.257813,0.207976,355200
1985-02-15,0.000000,0.261719,0.253906,0.253906,0.204824,304000
1985-02-19,0.000000,0.253906,0.246094,0.246094,0.198522,784000
1985-02-20,0.000000,0.250000,0.242188,0.242188,0.195371,473600
1985-02-21,0.000000,0.250000,0.242188,0.242188,0.195371,281600
1985-02-22,0.000000,0.257813,0.250000,0.250000,0.201673,809600
1985-02-25,0.000000,0.253906,0.250000,0.250000,0.201673,496000
1985-02-26,0.000000,0.257813,0.250000,0.250000,0.201673,672000
1985-02-27,0.000000,0.257813,0.250000,0.250000,0.201673,1955200
1985-02-28,0.000000,0.277344,0.269531,0.269531,0.217429,1049600
1985-03-01,0.000000,0.281250,0.273438,0.273438,0.220580,467200
1985-03-04,0.000000,0.281250,0.273438,0.273438,0.220580,556800
1985-03-05,0.000000,0.281250,0.273438,0.273438,0.220580,441600
1985-03-06,0.000000,0.281250,0.273438,0.273438,0.220580,496000
1985-03-07,0.000000,0.277344,0.265625,0.265625,0.214278,531200
1985-03-08,0.000000,0.277344,0.265625,0.265625,0.214278,19200
1985-03-11,0.000000,0.273438,0.261719,0.261719,0.211127,246400
1985-03-12,0.000000,0.273438,0.261719,0.261719,0.211127,4275200
1985-03-13,0.000000,0.261719,0.253906,0.253906,0.204824,486400
1985-03-14,0.000000,0.257813,0.250000,0.250000,0.201673,195200
1985-03-15,0.000000,0.253906,0.250000,0.250000,0.201673,124800
1985-03-18,0.000000,0.250000,0.242188,0.242188,0.195371,153600
1985-03-19,0.000000,0.250000,0.242188,0.242188,0.195371,604800
1985-03-20,0.000000,0.250000,0.242188,0.242188,0.195371,547200
1985-03-21,0.000000,0.250000,0.242188,0.242188,0.195371,204800
1985-03-22,0.000000,0.250000,0.242188,0.242188,0.195371,192000
1985-03-25,0.000000,0.250000,0.242188,0.242188,0.195371,355200
1985-03-26,0.000000,0.246094,0.242188,0.242188,0.195371,300800
1985-03-27,0.000000,0.246094,0.238281,0.238281,0.192219,76800
1985-03-28,0.000000,0.246094,0.238281,0.238281,0.192219,96000
1985-03-29,0.000000,0.242188,0.234375,0.234375,0.189068,144000
1985-04-01,0.000000,0.234375,0.226563,0.226563,0.182767,838400
1985-04-02,0.000000,0.218750,0.210938,0.210938,0.170162,384000
1985-04-03,0.000000,0.214844,0.210938,0.210938,0.170162,835200
1985-04-04,0.000000,0.199219,0.191406,0.191406,0.154406,1017600
1985-04-08,0.191406,0.191406,0.191406,0.191406,0.154406,0
1985-04-09,0.000000,0.191406,0.187500,0.187500,0.151255,416000
1985-04-10,0.000000,0.191406,0.183594,0.183594,0.148104,1862400
1985-04-11,0.000000,0.210938,0.203125,0.203125,0.163859,1139200
1985-04-12,0.000000,0.234375,0.222656,0.222656,0.179615,512000
1985-04-15,0.000000,0.226563,0.218750,0.218750,0.176464,761600
1985-04-16,0.000000,0.230469,0.226563,0.226563,0.182767,1414400
1985-04-17,0.000000,0.238281,0.230469,0.230469,0.185918,816000
1985-04-18,0.000000,0.238281,0.230469,0.230469,0.185918,332800
